 100.00000,-154.48037, 123.08688
 807.00000,  27.42351,  21.21889
1514.00000,  71.71659,  18.98878
2221.00000,  54.28440,  18.48195
2928.00000,  41.12176,  18.29555
3635.00000,  -1.38223,  17.41597
4342.00000,  56.37056,  16.66901
5050.00000,  38.26894,  17.50522
5757.00000,  69.25143,  17.03511
6464.00000,  61.62246,  16.06907
7171.00000,  38.53353,  15.96871
7878.00000,  97.89457,  16.30829
8585.00000,  47.67228,  16.41887
9292.00000, -98.90591,  16.54930
10000.00000,  49.75480,  16.33761
