 100.00000,-196.93783, 114.67568
 807.00000, -19.17621,  21.42323
1514.00000,   4.27869,  20.01811
2221.00000, -22.11229,  19.18807
2928.00000,  25.65459,  19.12449
3635.00000,  -7.94577,  19.12407
4342.00000,  30.74925,  18.63850
5050.00000, -36.37041,  18.81343
5757.00000,  53.94540,  17.84982
6464.00000,   9.08984,  18.54739
7171.00000,  18.06891,  18.31272
7878.00000,  -4.94132,  18.56295
8585.00000, -49.18806,  18.84070
9292.00000,  17.61181,  18.74405
10000.00000,  29.91757,  17.36696
