   0.00000, -72.72775, 637.97673
   1.00000, -35.83739, 381.03088
   2.00000, -41.91688, 378.98007
   3.00000, -32.13871, 364.59541
   4.00000, -11.78320, 364.57586
   5.00000, -74.24959, 365.19617
   6.00000, -45.63685, 361.83015
   7.00000, -28.47329, 357.84175
   8.00000, -38.60833, 357.44217
   9.00000, -13.39334, 356.96735
  10.00000,  19.24919, 355.77435
  11.00000,  -6.29062, 354.11260
  12.00000,  -1.36972, 353.57111
  13.00000, -41.07288, 351.92911
  14.00000, -51.40468, 348.48866
