 100.00000, -88.89398, 120.34578
 807.00000, -36.48095,  21.03815
1514.00000, -35.00058,  18.50788
2221.00000, -38.40300,  17.56260
2928.00000, -29.51371,  17.94248
3635.00000, -26.95519,  17.31387
4342.00000, -30.89051,  18.00250
5050.00000, -25.19172,  16.11024
5757.00000, -25.75036,  16.47624
6464.00000, -18.71456,  16.39848
7171.00000, -18.40556,  16.15817
7878.00000, -14.36625,  17.20138
8585.00000, -19.95129,  15.98244
9292.00000, -16.85016,  16.20709
10000.00000, -14.45879,  15.85498
